MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE,CPP,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_std,MFCC_2_std,MFCC_3_std,MFCC_4_std,MFCC_5_std,MFCC_6_std,MFCC_7_std,MFCC_8_std,MFCC_9_std,MFCC_10_std,MFCC_11_std,MFCC_12_std,MFCC_13_std,F1_mean,F1_bw,F2_mean,F2_bw,F3_mean,F3_bw,spectral_tilt,status
-0.31701466,0.010205095,0.013191461,0.00660859,0.0048942217,0.0045633176,-0.0072063114,-0.07426034,-0.11317482,-0.42833114,-0.6034403,-0.4373754,0.0030923518,-0.5535398,-0.13229829,-1.1687808,0.1204496,0.10641368,0.025106499,-0.0059427777,0.35723576,-0.10853981,-0.0067782407,0.0707014,0.002186297,0.2517331,-0.042295408,-0.64789385,-0.14452437,-0.853112,-0.26348436,-0.4969237,-0.17321503,0.006921556,-0.5383049,0.041587695,0.060070377,-0.092562005,-0.014541667,-0.031320643,-0.002571898,-0.06160981,-0.0010822462,-0.015111837,0.1214885,0.038535174,0.41378826,0.008063853,0.025682375,0.008411167,-0.049637187,-0.004760325,0.0025287233,-0.24540225,0
-0.40571132,-0.019024098,0.033657644,0.0026165822,0.010288119,0.0005373033,0.008141221,-0.055141408,-0.103925765,-0.35225654,0.02799085,-0.4995315,0.083209805,0.23085488,-0.109600775,-1.6320055,-0.10474415,-0.11959065,-0.08476876,-0.00491809,-0.15690365,-0.16599904,-0.031772383,0.06924633,0.0001764798,0.21197852,-0.063571766,-0.512847,-0.18412365,0.44707984,-0.30902258,-0.74775964,-0.15653846,0.036115635,-0.70255345,-0.10654132,-0.083954915,-0.17329828,-0.05479204,0.06667726,-0.004918221,-0.08752304,-0.011619767,-0.010301547,-0.03940378,-0.019393863,-0.12119886,-0.004290931,-0.06152142,0.013749208,0.018509325,0.02350508,-0.0025933716,-0.06787349,0
-0.3147718,0.003360827,0.07292673,-0.0024873996,0.0121461395,-0.0008348515,0.012832997,-0.05907299,-0.13653539,0.167531,0.0007568712,-0.49311483,0.071718164,0.23489028,-0.14731213,-1.455491,-0.07981373,0.015877958,-0.23031595,-0.00022062752,-0.14723827,-0.16719419,-0.018482754,0.068777904,0.0064044013,0.19410487,-0.039604943,-0.41900963,0.26298606,-0.97272205,-0.35273433,-0.6659511,-0.15728718,-0.028372284,-0.82466537,-0.014417086,-0.06030639,-0.19198148,-0.042364527,0.09850945,-0.008340828,-0.073243126,-0.006801283,-0.01384725,-0.057655398,-0.022646658,-0.13509713,0.005236107,-0.08099337,0.0041227513,-0.050565645,0.0031719697,-0.00076616695,-0.18122075,0
-0.31844744,0.007128761,0.008260058,0.007585613,0.004208075,0.0052970587,-0.0052395537,-0.079156145,-0.119531415,-0.47010934,-0.6306749,-0.45361567,-0.03405572,-0.55067927,-0.13699907,-1.1544437,0.115523666,0.10578373,0.03250712,-0.0018298039,0.44172987,-0.10401773,-0.017506713,0.06804416,-0.007076987,0.07191703,-0.071469106,-0.6533782,-0.054554436,-0.9379238,-0.29789805,-0.61987,-0.13918184,0.0308243,-0.49308935,0.03512814,0.056171767,-0.09967289,-0.011362303,-0.03125309,-0.0022974121,-0.07043317,-0.0011390406,-0.00016602362,0.12470822,0.0374834,0.2587286,0.013095146,0.026387297,0.0026074925,-0.047359414,-0.0077838367,0.003776298,-0.10972635,0
-0.31103376,0.0093803005,0.011683829,0.007617335,0.0044010086,0.0055648945,-0.0074955057,-0.08244251,-0.11939176,-0.45114625,-0.6219815,-0.4594201,-0.025667679,-0.5606833,-0.13333023,-1.1685402,0.114792824,0.10613123,0.13913544,-0.0050267773,0.47477046,-0.10931498,-0.0050906767,0.06617363,-0.004148309,0.25764057,-0.061996568,-0.6721967,-0.16766758,-0.6463926,-0.2714077,-0.5983807,-0.16488114,0.031601124,-0.44660667,0.046931274,0.05975496,-0.097470835,-0.01719908,-0.030654363,-0.002369898,-0.06644872,0.0062085288,0.001679416,0.11608747,0.0409021,0.22412173,0.008057502,0.026927892,0.0120948255,-0.045966174,-0.00700311,0.0012324875,-0.17872712,0
-0.31492576,0.009760757,0.010732006,0.007235488,0.0048038866,0.004279973,-0.006735068,-0.07846323,-0.11982332,-0.44342518,-0.61565787,-0.4503189,-0.07536335,-0.5601972,-0.13231032,-1.1602552,0.12278347,0.10787279,0.024568716,-0.0015686518,0.30021372,-0.10394997,-0.0167957,0.06302471,0.003997527,0.25629514,-0.0351112,-0.64027613,-0.11041729,-0.84529567,-0.2693755,-0.5578956,-0.16813897,0.015075616,-0.5515604,0.024801496,0.055069316,-0.09857048,-0.01476061,-0.032368474,-0.0024994132,-0.066551164,-0.0012022406,-0.015178935,0.12306593,0.03821052,0.25945008,0.0136637185,0.025741145,-0.0003499994,-0.049637187,-0.0065103993,0.0025046212,-0.24559465,0
-0.4322814,-0.025566267,0.015282895,-0.003879726,0.008794026,-0.0029452136,0.013586917,-0.057240847,-0.09238425,0.15228455,0.07803442,-0.49407476,0.12414035,0.1839582,0.06491772,-1.3564001,-0.111147165,-0.11267053,0.19656561,-0.0053701797,-0.12739706,0.22028168,0.068917714,-0.09312316,-0.0039413315,-0.22634748,-0.012218527,-0.47387683,-0.22888288,1.0090387,-0.38307714,-0.61054677,-0.034330968,0.05727373,-0.1730096,-0.16466792,-0.07808977,-0.1446579,-0.069629714,0.06559623,-0.018423451,-0.102003716,0.0071919905,-0.022469588,-0.04503878,-0.014359649,-0.12013361,0.033854138,0.037044015,-0.013752774,-0.0515745,-0.00623837,0.007288388,-0.029625244,0
-0.43373087,0.019818055,0.06775482,0.00061807875,0.014811115,-0.0019942224,0.0071060406,-0.067431286,-0.11041375,0.12528089,0.025281008,-0.51604146,0.017753433,0.27846342,0.017027069,-1.4934256,-0.086889654,0.12976195,-0.07828605,0.0017373173,-0.17320772,-0.19333716,-0.034153413,0.07238222,-0.0059196553,0.22557479,-0.0987991,-0.47643983,-0.2303462,0.506249,-0.34388292,-0.7653734,-0.15212452,0.03737081,-0.73398507,-0.14895649,-0.08812586,-0.08823936,-0.076535314,0.00568538,-0.011631714,-0.090569764,-0.0038484079,-0.016427346,-0.038345687,-0.022583542,-0.12385537,-0.010093158,-0.086361125,0.0018853679,0.020040834,0.0125402585,-0.005299338,-0.20692743,0
-0.2934233,-0.004988665,0.06737407,0.0029394042,0.012749456,0.0006264141,0.013771892,-0.023959048,0.14672099,0.1262945,0.09062055,-0.24117792,0.050431214,0.21647611,-0.13534452,-1.858405,-0.07204081,-0.09620416,-0.034412388,-0.008095783,-0.10522748,-0.24547924,0.043444503,0.05225095,-0.004780717,0.19998261,-0.004361107,-0.47028595,-0.21083415,-0.9157363,-0.40291435,-0.74939436,-0.19520515,-0.060254205,0.12605223,-0.21630336,-0.05744867,-0.1298393,0.02120136,0.0066566085,0.006612583,-0.11274714,-0.0066111903,-0.021024201,-0.04385821,-0.020301076,-0.11271383,-0.014558766,0.027011793,0.006608507,-0.06401763,-0.0031942963,-0.0060845595,0.43944108,0
-0.29745367,-0.0031103767,0.07028343,0.017465988,0.010914812,0.0109317135,0.040073812,-0.061685093,-0.09602325,0.12987082,0.0031379396,-0.23683424,0.07035421,0.2060201,-0.16117556,-1.550367,-0.073893234,-0.10390785,-0.20235941,-0.00812139,-0.12614654,-0.24005543,0.046243493,0.056967344,0.0070672026,0.17916854,-0.2543867,-0.47011298,-0.21058297,-0.9494986,-0.38619217,-0.71939856,-0.19336751,-0.048864078,-0.28796196,-0.21825029,-0.0661104,-0.12141605,-0.042578794,-0.07785364,0.004345024,0.028940577,0.008337908,-0.013231723,-0.028737742,-0.005816997,-0.10114309,-0.027761552,0.051776458,0.00097363733,-0.050917294,-0.002921231,0.0032385425,0.24411145,0
-0.38137197,-0.017199604,0.0064628925,0.009319277,0.0054608504,0.005873513,0.017058693,-0.079851605,-0.10306232,-0.6686353,-0.71292293,-0.48072082,-0.022120982,-0.6628669,-0.14442176,-0.88538927,-0.06707598,0.04905697,0.1741345,0.010365626,0.4126974,-0.04890599,-0.009626485,-0.06469289,0.0078507755,-0.256141,0.01171012,-0.62926394,-0.04371417,0.55208606,-0.21864448,-0.2082563,-0.07261506,0.034235995,-0.35771474,0.087043695,0.06846108,-0.13070779,-0.019299133,-0.049321696,0.0052065803,-0.078640185,-0.0075047333,-0.017418003,-0.06242382,-0.020079589,-0.1279551,0.0057745,0.004031926,0.0027805204,-0.039399195,0.00138486,-0.003944825,-0.1099341,0
-0.4007518,-0.0364796,-0.124192044,-0.020883022,-0.027897002,-0.019325197,-0.035045806,0.060841538,0.14324558,0.22262466,0.21580286,0.642502,0.055453926,0.23240413,0.120764785,-1.5802914,-0.070622295,-0.098711915,0.04191194,0.00064770854,-0.09031646,-0.2357278,0.0066254,0.051496603,-0.006389551,-0.21470378,-0.3596454,-0.52945834,0.08384553,-0.8428213,-0.42978978,0.41232574,-0.16956432,-0.026203163,1.5071964,0.20969579,-0.039431725,-0.06885044,-0.044779394,-0.13516831,-0.024120264,-0.20269658,0.0069339587,-0.033959247,-0.06676455,-0.0062477896,-0.10023909,-0.01342856,0.05464831,-0.017374365,0.046979416,0.0045517907,0.0076378835,0.03145243,0
-0.44766027,-0.026418963,0.07863991,0.0006509253,0.010859107,-0.004160194,0.017854106,-0.05207862,-0.064693145,0.17242031,0.087518714,-0.449447,0.13705863,0.18751484,0.15841934,-1.4405928,-0.11700314,-0.13148975,-0.017597957,-0.005171039,-0.18693498,0.17821217,0.087491974,0.07923986,0.007413873,-0.2684883,-0.05929878,-0.45083934,0.0014166515,1.1347075,-0.43505317,0.31439346,-0.049312413,0.045390688,-0.7077368,-0.13679655,-0.09790232,-0.1525737,-0.006387696,-0.06839475,9.469944e-05,0.08517209,-0.012263674,-0.01969454,-0.044843268,-0.01529823,-0.12666517,0.009275563,0.032805875,-0.009076975,-0.0048476756,0.0074667307,0.009031077,0.04955496,0
-0.3106404,0.004556902,0.07655164,0.0015461831,0.009314643,0.0016739081,0.0203945,-0.048667315,-0.10847068,0.13726689,-0.0037570663,-0.45747814,0.07445323,0.21835801,0.0017470289,-1.4989991,-0.08440845,-0.08043625,-0.535798,0.0056620752,-0.15005243,-0.18723884,-0.013966687,0.066601865,0.006099211,0.21324593,-0.10529886,-0.4392636,0.2501146,-0.949282,-0.35018486,-0.22314923,-0.15910974,-0.033368573,-0.803594,-0.13863407,-0.064019814,-0.18602647,-0.014415055,0.06054964,-0.010707455,-0.09252674,-0.009800625,-0.022735085,-0.030339772,-0.021659577,-0.13621247,0.00547754,-0.08224934,0.0040328754,-0.051243573,0.0041559217,-0.001906216,-0.18832484,0
-0.45527688,-0.018859072,-0.06580788,0.014305606,0.006274049,0.003775049,0.041325938,-0.04030152,-0.059574835,0.16517238,0.04969438,-0.39155072,0.111256555,-0.16000111,0.06949297,-1.6816418,-0.10715831,-0.124283604,0.12611374,0.008667724,-0.18445376,0.0014242274,-0.036398552,-0.0971815,-0.024782386,-0.33110216,0.20010035,0.8608252,-0.011171946,0.8143795,-0.30103773,0.22831813,0.21428034,-0.0160117,-0.61878157,-0.19931993,0.08220823,-0.16834608,-0.024383856,-0.04894758,-0.024493208,-0.08088856,-0.013111965,-0.028611135,-0.07047421,-0.025351549,-0.1854376,-0.0014784569,0.018568888,-0.0071393047,0.026698334,-0.005266389,-0.01334667,-0.37647343,0
-0.22969514,0.00700564,-0.0116527155,0.00822071,0.0062408573,0.0007041344,0.03724898,-0.08471228,-0.11248056,-0.9922866,-0.98002636,-0.39308405,-0.17609283,-1.030943,-0.14837939,0.63497525,-0.04088281,-0.075818494,0.1657272,0.01993984,-0.19886383,0.07042287,-0.047006737,-0.14471236,0.021007186,-0.28341663,0.10238683,-0.445406,-0.061616357,0.89160395,0.020408956,0.2530663,0.35541108,0.02151497,-0.5459257,-0.18743365,-0.058663104,0.18815298,-0.027297953,-0.051165007,0.0032579883,0.012658169,-0.0010922132,0.0064242543,-0.045626417,0.006378114,-0.10799259,-0.0042519574,0.061852176,0.011558797,0.0017308793,-0.003250997,-0.005603827,-0.45771214,0
-0.43781975,-0.031006435,0.0017774687,-0.0005459576,0.0049720746,-0.0027091275,0.004636816,-0.06632243,-0.07920158,-0.57529384,-0.029806398,-0.503297,-0.23509447,-0.18294324,0.11531854,-1.127456,-0.0017154068,-0.07946628,0.16850442,-0.007722145,-0.19174284,0.13220486,-0.038103886,-0.11242835,0.002849923,-0.10380127,0.1837071,-0.48167026,-0.16389723,0.97390366,0.3017047,-0.66631365,0.40244618,-0.016928094,-0.61205417,-0.16588975,-0.060228627,-0.047343396,-0.05061029,0.0453657,-0.011174376,-0.09871827,-0.0069833086,-0.015164113,-0.068657614,-0.023500409,-0.121269196,0.014387951,-0.014818656,0.011310011,0.030353285,0.0040576137,-0.0050452817,-0.33789238,0
-0.38393068,-0.03631687,-0.06313346,-0.012763334,-0.005046123,-0.0026344021,-0.03090646,-0.052399684,-0.03548762,0.14076972,0.056554735,-0.41577533,0.09735975,0.25140423,0.06803938,-1.5908371,-0.093647815,-0.1182513,-0.28599003,0.0017163455,-0.14064416,-0.13877493,-0.027945003,0.06983763,-0.014924388,-0.1730958,-0.068292014,0.84417635,-0.2824654,0.95275486,0.34270886,-0.6826522,-0.10501186,-0.02820008,-0.16460481,-0.16791862,-0.07315054,0.20453963,-0.04117407,-0.06642437,-0.022627331,0.026587602,0.006338707,-0.027366616,-0.06392622,-0.02589606,-0.15019001,0.030163717,-0.059473827,-0.007913262,0.031608835,0.001166719,0.008565323,-0.26601332,0
-0.30226836,-0.037464418,-0.08305405,-0.017640254,0.00335907,-0.013367366,-0.026861968,-0.013599671,0.04828877,0.3239681,0.20696792,-0.57358897,-0.13146962,0.3431888,-0.08948238,-0.4575855,-0.08800188,-0.10197053,0.15662055,-0.00094428984,-0.1153615,0.18457793,-0.023293382,0.07254274,-0.011498553,-0.0742339,0.20829967,-0.56076735,0.18870448,0.40871313,-0.413629,-0.3150767,0.009376176,-0.07875511,1.0350306,0.054696314,-0.041762378,-0.24758132,-0.069632575,-0.09239925,-0.01614274,-0.18253238,-0.013360236,-0.03571901,-0.07141127,-0.022673154,-0.10416499,-0.017271824,-0.14202112,-0.03728428,0.037342854,-0.010097664,-0.012055034,-0.2967342,0
-0.4649256,-0.010154429,0.002882671,0.012378189,-0.00035743252,0.0041787117,0.023429593,-0.043593373,-0.05148116,-0.5662028,-0.22014426,-0.39960313,0.13628766,-0.37577832,0.015301327,-1.3291556,-0.067925684,0.04304245,0.17403504,-0.0039117886,-0.18203449,-0.110262625,-0.044446673,-0.09776826,-0.012884516,-0.32646304,0.19055705,0.13685988,0.00888588,1.0128601,-0.2842201,0.16759779,0.4285967,-0.016895587,-0.51502246,-0.20032066,0.06967975,-0.13580574,-0.015925087,-0.05390188,-0.0020636735,-0.08345694,-0.0081815645,-0.01979054,-0.021902688,0.03510014,-0.16115065,-0.0013585351,0.03700106,0.0021937503,-0.0022188723,-0.0006917269,-0.0141655,-0.4025687,0
-0.2033051,-0.005053971,0.0019454812,0.0021913005,0.0066568432,0.0011043036,0.016174806,-0.08096294,-0.12156265,-0.8663666,-0.9047591,-0.407179,-0.19593413,-0.86171824,-0.15548125,1.220097,0.039278332,0.08565623,0.046561662,0.013888476,0.26141125,0.015969878,-0.022237934,0.10307234,0.013501426,-0.11067709,0.1934023,-0.66799045,-0.028165322,0.0402125,-0.22105846,-0.49213752,-0.12142612,-0.018541038,-0.39235893,0.19030601,0.066061445,-0.10779356,-0.014634287,-0.03236376,-0.004734553,-0.07581341,0.00036620285,-0.0034536554,0.12574786,0.017592471,0.20343634,-0.00029212178,0.0314379,0.008680831,-0.037660044,-0.0037912084,0.00309047,-0.1373651,0
-0.4325956,-0.034659818,-0.06611154,-0.015989693,-0.003604354,-0.0061938134,-0.031079182,-0.054388646,-0.06012454,0.14852905,0.055493876,-0.4135461,0.107872374,0.2638701,0.14385155,-1.749497,-0.09926211,-0.11310874,0.044250447,-0.0046977066,-0.18111223,0.18413648,-0.010923966,0.09042348,0.012540834,-0.19856721,0.02615522,0.84923446,-0.21899554,0.9599515,-0.20486303,-0.64269584,-0.06291265,0.001995846,-0.8014251,-0.10345184,-0.063254945,-0.13263863,-0.04693807,0.04691662,-0.0014475414,0.06611949,-0.011841063,-0.019615367,-0.03460737,-0.02163835,-0.15379436,0.01703359,-0.07777765,-0.008348189,0.030489061,0.0024512457,0.0069318023,-0.27515313,0
-0.42800078,-0.029581035,-0.037916113,-0.019300997,0.0025665797,-0.003947795,-0.026656937,-0.061755005,-0.090274796,0.23982319,0.07874242,-0.4719801,-0.22107057,0.16841729,0.11582199,-1.2480152,-0.0945561,-0.10996889,0.18350947,-0.0026604235,-0.15143342,0.22618762,-0.011024262,-0.11710652,0.008374377,-0.057299145,0.26607665,-0.42422754,-0.20374613,0.9338704,-0.2129754,-0.6557218,0.35670337,0.028616197,-0.64236546,-0.0033022894,-0.067990825,0.24607821,-0.085405365,0.056762196,-0.024817254,-0.10819269,-0.0064612706,-0.019080985,-0.015597422,-0.019043518,-0.09999302,0.008761249,-0.08237296,0.012090821,0.021356983,0.00074934796,0.006678367,-0.30138737,0
-0.4275324,0.0144402515,-0.118433006,-0.020314582,-0.008205498,-0.010739962,-0.043873698,-0.015245079,0.09437056,0.23982172,0.15335989,-0.44059184,0.07939948,0.28670022,0.11996196,-1.637991,-0.10156728,-0.12143462,0.13282818,-0.0018893597,-0.120401025,-0.2041232,-0.040400006,0.054429743,0.00051714416,-0.24244614,-0.2626729,-0.6042582,0.08272309,0.14332995,-0.4154741,0.3481203,-0.20502104,-0.08326115,1.2481006,0.095344596,-0.06371515,-0.114937305,-0.055515084,-0.08774951,-0.0059792735,-0.18996955,-0.0013880052,-0.029093813,-0.06460717,-0.022056798,-0.117293835,-0.017021716,0.05860737,-0.01638622,0.035190225,0.0005194738,0.012426237,-0.0069272537,0
-0.27955416,0.009439431,-0.07520461,0.0146884415,0.00864654,-0.001446594,0.019623194,-0.0859555,-0.07316395,0.31829658,0.12513742,-0.5158447,-0.17241473,0.3332135,-0.1060617,-0.44742495,-0.09987524,-0.124208584,-0.04811222,0.0073177665,-0.17631073,0.18346837,-0.01649928,0.06126554,-0.011045414,0.07469074,0.25316763,-0.44550636,0.08898221,0.567758,-0.3694656,-0.6908931,-0.063766845,-0.040942013,-0.7365367,-0.005767919,-0.04742611,-0.2435114,-0.06144679,-0.04339879,-0.022497442,0.04566421,-0.00762881,-0.024279958,-0.063807085,-0.02789354,-0.12940161,-0.006869751,-0.07485891,-0.043987844,0.019033832,0.0011267392,-0.011859846,-0.33623326,0
-0.48386636,0.023983745,0.0008793925,0.011672469,-0.00067401724,0.0027356916,0.014543059,-0.0689345,-0.0771437,-0.5545913,-0.6564479,-0.36160314,-0.21534273,-0.74979764,-0.05821625,-0.81064814,0.1207445,0.13792856,0.019183451,-0.003269673,-0.2318677,0.097167656,-0.028571066,-0.13453206,-0.008824993,-0.27280697,0.16947657,1.171772,0.018703362,0.47604033,-0.18869025,0.2574607,0.37330002,0.02176986,-0.743818,-0.13570032,-0.058488164,-0.12574932,-0.02211308,-0.03742077,-0.010457924,-0.067152664,-0.009171105,-0.022063386,0.13702148,0.03591185,0.19090119,-0.0033733288,0.03582327,-0.002333151,0.03372442,-0.01038356,-0.014491948,-0.43414646,0
-0.18536927,-0.020154694,-0.13989541,0.0013704548,0.0021563205,-0.00021066156,0.009885188,-0.042247802,-0.097422555,0.17822623,0.11051543,-0.40350276,0.08008003,0.23443557,-0.15546463,1.213685,-0.07625081,-0.10593444,0.06311081,-0.0032901077,-0.2312913,-0.16809535,0.07703909,-0.3354385,0.0036179314,-0.20816739,-0.40902597,0.842511,0.09314704,-0.12593505,0.06449911,-0.5534266,0.008800991,-0.022139398,-0.8512499,-0.19229218,-0.018607978,-0.117516875,-0.048628934,-0.068193406,-0.018470045,-0.07481747,-0.006889606,-0.013992305,-0.037573177,-0.025534151,-0.16627888,0.0026224414,0.044321623,-0.006374733,0.024558902,0.0122936955,-0.043635175,-0.04691597,0
-0.21829228,-0.02266204,-0.08099265,0.012395922,0.0027173667,-0.0055689192,0.012291359,-0.07369335,-0.0998188,0.25796562,0.11609563,-0.5007456,-0.20247854,0.25405964,-0.16007857,0.2793669,-0.08777503,-0.120065056,-0.114183865,-0.0023963605,-0.20009169,-0.11596988,-0.016569456,-0.26877064,-0.012830295,0.22918001,-0.34949684,-0.39676848,0.086333245,0.55541456,0.30662423,-0.8569905,-0.04012751,0.047866188,-0.8074639,-0.1680396,-0.08838272,-0.13995177,-0.06650627,-0.073431954,-0.018857822,-0.084407486,-0.008408606,-0.025242763,-0.070606,-0.027644437,-0.13779469,0.0014630739,0.06145487,-0.0520501,0.016253164,0.0041389056,0.006441345,-0.2690714,0
-0.2817754,0.011697322,-0.06794144,0.012849608,0.010514008,-0.00089136604,0.037562206,-0.065630265,-0.11174557,0.18990956,0.034969427,-0.50011724,0.095812134,0.26659808,-0.15531094,-0.47840554,-0.10379356,-0.10794066,-0.85956293,0.00021276902,-0.19668782,-0.18336013,-0.040504694,0.0894957,0.001126434,0.13241327,-0.05048974,0.1225224,0.030048914,0.16232526,-0.32435003,-0.83248526,-0.15810397,-0.069361426,-0.76154864,-0.19420516,-0.08360106,-0.15224609,0.006412676,0.029762749,0.008047265,0.025101934,-0.0031160712,0.031133026,-0.0606028,-0.02343425,-0.15831774,-0.00072986295,-0.028982164,-0.009638201,-0.050639495,0.010964927,0.0054849344,0.02539918,0
-0.2853586,0.010461517,0.011558078,0.017288547,0.0104168765,0.0018562004,0.018186044,-0.07065213,-0.13339253,0.12692773,-0.019099372,-0.480426,-0.008093937,0.2170613,-0.14090689,-1.2010999,-0.063528,-0.09120915,-0.0009230885,0.002703752,-0.10695789,-0.17005771,-0.008836325,0.068785995,0.011023067,0.17422196,-0.26531416,0.9671989,-0.12818795,-0.8069039,-0.38064304,-0.7848184,0.00949545,-0.047652345,0.8719965,0.15783465,-0.03228559,-0.18289647,0.034132563,0.010976479,-0.023677194,0.056914546,-0.011814804,-0.0365792,-0.066786535,-0.012734896,-0.1804224,-0.015328477,-0.11226624,0.00070253015,-0.015448645,0.002370379,-0.0056530545,-0.19553918,0
-0.17212705,-0.00093035825,0.002110044,0.008424527,0.004468933,0.0046897503,0.031992532,-0.05346951,-0.09088222,-0.7322511,-0.71985924,-0.39462057,0.084156476,-0.109294444,-0.08188579,0.94517756,-0.04665851,-0.05065379,-0.049619053,-0.00047156215,-0.25580618,-0.087623924,0.048551317,-0.27127117,-0.02833934,-0.089214824,-0.09429134,1.0696532,0.056058984,0.3566892,0.16981901,-0.8309696,-0.051451206,0.034524057,-0.74526376,-0.24281526,0.026753707,-0.1392089,-0.03110552,0.022254065,0.0062410445,0.02936314,-0.008703826,-0.0256239,-0.056595497,-0.029098902,-0.15962775,0.0020732754,-0.065372236,-0.011117,0.026461268,0.017888127,0.007329709,0.38877878,0
-0.16932593,-0.028511416,-0.001096931,0.0029508113,0.0051271953,0.0050111115,-0.021436488,-0.074266545,-0.13577528,-0.74772227,-0.7801842,-0.41302773,-0.2204586,-0.8183933,-0.14311528,0.66087025,-0.037644066,0.096200965,0.038033474,-0.0039968016,-0.23282756,0.018449241,-0.007278616,-0.22022676,-0.014941718,0.08814562,0.1651144,1.0635649,-0.013733042,-0.6291655,0.1827764,-0.5958643,-0.13089933,0.010489882,-0.5452681,-0.19355842,0.06088158,-0.111262426,-0.007850144,-0.049014214,-0.007997517,-0.057318717,-0.00045086746,-0.022702632,0.12326579,-0.014266118,0.2851138,-0.0034594,-0.058347713,0.0043589775,-0.045540046,0.0062350417,0.0008344983,0.016010314,0
-0.3494405,-0.048350506,0.0111131985,0.018694576,0.010811957,-0.00085177366,0.02770472,-0.06409634,-0.10717707,0.12133383,0.008416013,-0.46403077,0.07804816,0.23527497,-0.085535325,-1.5109296,-0.08576425,-0.07436253,-0.12128386,-0.00019435864,-0.205371,-0.1797005,-0.01239675,0.087540604,0.005978808,0.15321553,-0.01919018,0.6975513,0.026118476,0.23624793,-0.36936954,-0.8693886,-0.15577182,-0.06505099,-0.8005075,-0.20704542,-0.08425886,-0.15555774,-0.024235655,0.03731221,0.0075170207,0.05321884,-0.004052971,-0.00045964099,-0.03353473,-0.02927747,-0.15561855,0.002636049,-0.081763506,-0.017264748,-0.045687743,0.004763052,-0.00025716564,0.30751878,0
-0.19137254,-0.0095303655,0.017905816,0.00077084516,0.0038692304,-0.0015603841,0.01499831,-0.06922723,-0.1409248,0.2328513,0.14377412,-0.47214916,-0.21964662,-0.043315854,-0.16017073,0.9835663,-0.032025583,-0.05453474,0.22699536,-0.009014387,-0.18712606,-0.13728572,-0.035108376,-0.29121116,-0.009537307,0.22947836,-0.3880035,-0.38992205,0.07995231,-0.09042189,0.27952635,-0.8725904,0.32030442,0.023465615,-0.797277,0.029929468,-0.082219645,-0.16880439,-0.04978993,0.04187382,-0.015931219,0.02769228,-0.0023062874,-0.014010247,-0.06829643,-0.024175106,-0.13521008,0.011799023,0.06875148,-0.048468553,0.0235688,0.0035010595,0.0057849786,-0.27772754,0
-0.19380727,-0.035524085,-0.09040504,-0.0049358653,0.00430432,-0.002460647,0.003914921,-0.067019686,-0.08672185,0.14042059,0.08811547,-0.40899223,0.10601108,0.21117331,-0.14924237,0.8342054,-0.07907381,-0.10739715,-1.1622826,-0.0036241603,-0.2054184,-0.13486333,-0.015956132,-0.18084314,0.009596028,-0.18032643,-0.27895743,0.849468,0.08566243,0.42863798,0.031324185,-0.81005365,-0.010458492,-0.033451136,-0.884876,-0.26472592,-0.083762504,0.18285267,-0.044174362,-0.07215182,-0.01825907,0.020876773,-0.005431135,-0.0060814694,-0.042815786,-0.020737767,-0.16008292,-0.0007674907,-0.03912759,-0.008042558,0.028466474,0.010461683,-0.025696825,-0.013975522,0
-0.160231,-0.0029236856,0.0007324853,0.008624284,0.0055700396,-0.00055763894,0.022431258,-0.05361496,-0.10755485,-0.52177995,-0.6427798,-0.4327904,-0.013902075,-0.11715905,0.015675003,0.662047,0.0062443074,0.057220526,-0.76289195,-0.0074399905,-0.24105664,-0.060529348,0.054159466,-0.22353585,-0.027345456,-0.093253,-0.16397682,1.0226958,0.13086556,-0.63012993,0.012617258,-0.7560669,-0.14896482,0.0386801,-0.7861767,-0.22298573,0.06362051,-0.048894938,-0.018661829,-0.031186745,-0.00743826,0.01557665,-0.005655736,-0.017774832,-0.042560887,-0.027657203,-0.16912422,-0.00023392797,-0.056399833,0.00072823605,-0.014964869,0.015750986,0.0029536192,0.11005571,0
-0.29991165,0.006336983,0.01011513,0.008894588,0.0064853984,0.007207526,-0.0062845126,-0.085684,-0.11319609,-0.4525863,-0.6511972,-0.48349798,-0.11800427,-0.27794367,-0.15366325,-1.1943874,0.10248993,0.12163178,0.14901826,-0.004854666,-0.14415285,-0.11023772,-0.017113583,0.037263952,-0.0008101505,0.25063068,-0.039599042,-0.58968216,-0.14121176,-0.67149794,-0.25639904,-0.59403586,-0.11681075,-0.026709897,-0.5898332,0.055945925,0.063925706,-0.10186903,-0.01823143,-0.029924657,-0.00046186685,-0.06717193,0.0009335205,-0.017336024,0.11574328,0.02554057,0.40828484,0.0075977007,0.025623444,0.011321629,-0.048992213,-0.008926108,0.0022830071,-0.20427094,0
